5409,5409-01-01,5409-12-31
5410,5410-01-01,5410-12-31
5411,5411-01-01,5411-12-31
5412,5412-01-01,5412-12-31
5413,5413-01-01,5413-12-31
5414,5414-01-01,5414-12-31
5415,5415-01-01,5415-12-31
5416,5416-01-01,5416-12-31
5417,5417-01-01,5417-12-31
5418,5418-01-01,5418-12-31
5419,5419-01-01,5419-12-31
5420,5420-01-02,5420-12-31
5421,5421-01-01,5421-12-31
5422,5422-01-01,5422-12-31
5423,5423-01-01,5423-12-31
5424,5424-01-01,5424-12-31
5425,5425-01-01,5425-12-31
5426,5426-01-01,5426-12-31
5427,5427-01-01,5427-12-31
5428,5428-01-01,5428-12-31
5429,5429-01-01,5429-12-31
5430,5430-01-01,5430-12-31
5431,5431-01-01,5431-12-31
5432,5432-01-01,5432-12-31
5433,5433-01-01,5433-12-31
5434,5434-01-01,5434-12-31
5435,5435-01-01,5435-12-31
5436,5436-01-01,5436-12-31
5437,5437-01-01,5437-12-31
5438,5438-01-01,5438-12-31
5439,5439-01-01,5439-12-31
5440,5440-01-01,5440-12-31
5441,5441-01-01,5441-12-31
5442,5442-01-01,5442-12-31
5443,5443-01-01,5443-12-31
5444,5444-01-01,5444-12-31
5445,5445-01-01,5445-12-31
5446,5446-01-01,5446-12-31
5447,5447-01-01,5447-12-31
5448,5448-01-02,5448-12-31
5449,5449-01-01,5449-12-31
5450,5450-01-01,5450-12-31
5451,5451-01-01,5451-12-31
5452,5452-01-01,5452-12-31
5453,5453-01-01,5453-12-31
5454,5454-01-01,5454-12-31
5455,5455-01-01,5455-12-31
5456,5456-01-01,5456-12-31
5457,5457-01-01,5457-12-31
5458,5458-01-01,5458-12-31
5459,5459-01-01,5459-12-31
5460,5460-01-01,5460-12-31
5461,5461-01-01,5461-12-31
5462,5462-01-01,5462-12-31
5463,5463-01-01,5463-12-31
5464,5464-01-01,5464-12-31
5465,5465-01-01,5465-12-31
5466,5466-01-01,5466-12-31
5467,5467-01-01,5467-12-31
5468,5468-01-01,5468-12-31
5469,5469-01-01,5469-12-31
5470,5470-01-01,5470-12-31
5471,5471-01-01,5471-12-31
5472,5472-01-01,5472-12-31
5473,5473-01-01,5473-12-31
5474,5474-01-01,5474-12-31
5475,5475-01-01,5475-12-31
5476,5476-01-02,5476-12-31
5477,5477-01-01,5477-12-31
5478,5478-01-01,5478-12-31
5479,5479-01-01,5479-12-31
5480,5480-01-01,5480-12-31
5481,5481-01-01,5481-12-31
5482,5482-01-01,5482-12-31
5483,5483-01-01,5483-12-31
5484,5484-01-01,5484-12-31
5485,5485-01-01,5485-12-31
5486,5486-01-01,5486-12-31
5487,5487-01-01,5487-12-31
5488,5488-01-01,5488-12-31
5489,5489-01-01,5489-12-31
5490,5490-01-01,5490-12-31
5491,5491-01-01,5491-12-31
5492,5492-01-01,5492-12-31
5493,5493-01-01,5493-12-31
5494,5494-01-01,5494-12-31
5495,5495-01-01,5495-12-31
5496,5496-01-01,5496-12-31
5497,5497-01-01,5497-12-31
5498,5498-01-01,5498-12-31
5499,5499-01-01,5499-12-31
5500,5500-01-01,5500-12-31
5501,5501-01-01,5501-12-31
5502,5502-01-01,5502-12-31
5503,5503-01-01,5503-12-31
5504,5504-01-01,5504-12-31
5505,5505-01-01,5505-12-31
5506,5506-01-01,5506-12-31
5507,5507-01-01,5507-12-31
5508,5508-01-01,5508-12-31
5509,5509-01-01,5509-12-31
5510,5510-01-01,5510-12-31
5511,5511-01-01,5511-12-31
5512,5512-01-01,5512-12-31
5513,5513-01-01,5513-12-31
5514,5514-01-01,5514-12-31
5515,5515-01-01,5515-12-31
5516,5516-01-02,5516-12-31
5517,5517-01-01,5517-12-31
5518,5518-01-01,5518-12-31
5519,5519-01-01,5519-12-31
5520,5520-01-01,5520-12-31
5521,5521-01-01,5521-12-31
5522,5522-01-01,5522-12-31
5523,5523-01-01,5523-12-31
5524,5524-01-01,5524-12-31
5525,5525-01-01,5525-12-31
5526,5526-01-01,5526-12-31
5527,5527-01-01,5527-12-31
5528,5528-01-01,5528-12-31
5529,5529-01-01,5529-12-31
5530,5530-01-01,5530-12-31
5531,5531-01-01,5531-12-31
5532,5532-01-01,5532-12-31
5533,5533-01-01,5533-12-31
5534,5534-01-01,5534-12-31
5535,5535-01-01,5535-12-31
5536,5536-01-01,5536-12-31
5537,5537-01-01,5537-12-31
5538,5538-01-01,5538-12-31
5539,5539-01-01,5539-12-31
5540,5540-01-01,5540-12-31
5541,5541-01-01,5541-12-31
5542,5542-01-01,5542-12-31
5543,5543-01-01,5543-12-31
5544,5544-01-02,5544-12-31
5545,5545-01-01,5545-12-31
5546,5546-01-01,5546-12-31
5547,5547-01-01,5547-12-31
5548,5548-01-01,5548-12-31
5549,5549-01-01,5549-12-31
5550,5550-01-01,5550-12-31
5551,5551-01-01,5551-12-31
5552,5552-01-01,5552-12-31
5553,5553-01-01,5553-12-31
5554,5554-01-01,5554-12-31
5555,5555-01-01,5555-12-31
5556,5556-01-01,5556-12-31
5557,5557-01-01,5557-12-31
5558,5558-01-01,5558-12-31
5559,5559-01-01,5559-12-31
5560,5560-01-01,5560-12-31
5561,5561-01-01,5561-12-31
5562,5562-01-01,5562-12-31
5563,5563-01-01,5563-12-31
5564,5564-01-01,5564-12-31
5565,5565-01-01,5565-12-31
5566,5566-01-01,5566-12-31
5567,5567-01-01,5567-12-31
5568,5568-01-01,5568-12-31
5569,5569-01-01,5569-12-31
5570,5570-01-01,5570-12-31
5571,5571-01-01,5571-12-31
5572,5572-01-02,5572-12-31
5573,5573-01-01,5573-12-31
5574,5574-01-01,5574-12-31
5575,5575-01-01,5575-12-31
5576,5576-01-01,5576-12-31
5577,5577-01-01,5577-12-31
5578,5578-01-01,5578-12-31
5579,5579-01-01,5579-12-31
5580,5580-01-01,5580-12-31
5581,5581-01-01,5581-12-31
5582,5582-01-01,5582-12-31
5583,5583-01-01,5583-12-31
5584,5584-01-01,5584-12-31
5585,5585-01-01,5585-12-31
5586,5586-01-01,5586-12-31
5587,5587-01-01,5587-12-31
5588,5588-01-01,5588-12-31
5589,5589-01-01,5589-12-31
5590,5590-01-01,5590-12-31
5591,5591-01-01,5591-12-31
5592,5592-01-01,5592-12-31
5593,5593-01-01,5593-12-31
5594,5594-01-01,5594-12-31
5595,5595-01-01,5595-12-31
5596,5596-01-01,5596-12-31
5597,5597-01-01,5597-12-31
5598,5598-01-01,5598-12-31
5599,5599-01-01,5599-12-31
5600,5600-01-02,5600-12-31
5601,5601-01-01,5601-12-31
5602,5602-01-01,5602-12-31
5603,5603-01-01,5603-12-31
5604,5604-01-01,5604-12-31
5605,5605-01-01,5605-12-31
5606,5606-01-01,5606-12-31
5607,5607-01-01,5607-12-31
5608,5608-01-01,5608-12-31
5609,5609-01-01,5609-12-31
5610,5610-01-01,5610-12-31
5611,5611-01-01,5611-12-31
5612,5612-01-01,5612-12-31
5613,5613-01-01,5613-12-31
5614,5614-01-01,5614-12-31
5615,5615-01-01,5615-12-31
5616,5616-01-01,5616-12-31
5617,5617-01-01,5617-12-31
5618,5618-01-01,5618-12-31
5619,5619-01-01,5619-12-31
5620,5620-01-01,5620-12-31
5621,5621-01-01,5621-12-31
5622,5622-01-01,5622-12-31
5623,5623-01-01,5623-12-31
5624,5624-01-01,5624-12-31
5625,5625-01-01,5625-12-31
5626,5626-01-01,5626-12-31
5627,5627-01-01,5627-12-31
5628,5628-01-02,5628-12-31
5629,5629-01-01,5629-12-31
5630,5630-01-01,5630-12-31
5631,5631-01-01,5631-12-31
5632,5632-01-01,5632-12-31
5633,5633-01-01,5633-12-31
5634,5634-01-01,5634-12-31
5635,5635-01-01,5635-12-31
5636,5636-01-01,5636-12-31
5637,5637-01-01,5637-12-31
5638,5638-01-01,5638-12-31
5639,5639-01-01,5639-12-31
5640,5640-01-01,5640-12-31
5641,5641-01-01,5641-12-31
5642,5642-01-01,5642-12-31
5643,5643-01-01,5643-12-31
5644,5644-01-01,5644-12-31
5645,5645-01-01,5645-12-31
5646,5646-01-01,5646-12-31
5647,5647-01-01,5647-12-31
5648,5648-01-01,5648-12-31
5649,5649-01-01,5649-12-31
5650,5650-01-01,5650-12-31
5651,5651-01-01,5651-12-31
5652,5652-01-01,5652-12-31
5653,5653-01-01,5653-12-31
5654,5654-01-01,5654-12-31
5655,5655-01-01,5655-12-31
5656,5656-01-02,5656-12-31
5657,5657-01-01,5657-12-31
5658,5658-01-01,5658-12-31
5659,5659-01-01,5659-12-31
5660,5660-01-01,5660-12-31
5661,5661-01-01,5661-12-31
5662,5662-01-01,5662-12-31
5663,5663-01-01,5663-12-31
5664,5664-01-01,5664-12-31
5665,5665-01-01,5665-12-31
5666,5666-01-01,5666-12-31
5667,5667-01-01,5667-12-31
5668,5668-01-01,5668-12-31
5669,5669-01-01,5669-12-31
5670,5670-01-01,5670-12-31
5671,5671-01-01,5671-12-31
5672,5672-01-01,5672-12-31
5673,5673-01-01,5673-12-31
5674,5674-01-01,5674-12-31
5675,5675-01-01,5675-12-31
5676,5676-01-01,5676-12-31
5677,5677-01-01,5677-12-31
5678,5678-01-01,5678-12-31
5679,5679-01-01,5679-12-31
5680,5680-01-01,5680-12-31
5681,5681-01-01,5681-12-31
5682,5682-01-01,5682-12-31
5683,5683-01-01,5683-12-31
5684,5684-01-02,5684-12-31
5685,5685-01-01,5685-12-31
5686,5686-01-01,5686-12-31
5687,5687-01-01,5687-12-31
5688,5688-01-01,5688-12-31
5689,5689-01-01,5689-12-31
5690,5690-01-01,5690-12-31
5691,5691-01-01,5691-12-31
5692,5692-01-01,5692-12-31
5693,5693-01-01,5693-12-31
5694,5694-01-01,5694-12-31
5695,5695-01-01,5695-12-31
5696,5696-01-01,5696-12-31
5697,5697-01-01,5697-12-31
5698,5698-01-01,5698-12-31
5699,5699-01-01,5699-12-31
5700,5700-01-01,5700-12-31
5701,5701-01-01,5701-12-31
5702,5702-01-01,5702-12-31
5703,5703-01-01,5703-12-31
5704,5704-01-01,5704-12-31
5705,5705-01-01,5705-12-31
5706,5706-01-01,5706-12-31
5707,5707-01-01,5707-12-31
5708,5708-01-01,5708-12-31
5709,5709-01-01,5709-12-31
5710,5710-01-01,5710-12-31
5711,5711-01-01,5711-12-31
5712,5712-01-01,5712-12-31
5713,5713-01-01,5713-12-31
5714,5714-01-01,5714-12-31
5715,5715-01-01,5715-12-31
5716,5716-01-01,5716-12-31
5717,5717-01-01,5717-12-31
5718,5718-01-01,5718-12-31
5719,5719-01-01,5719-12-31
5720,5720-01-01,5720-12-31
5721,5721-01-01,5721-12-31
5722,5722-01-01,5722-12-31
5723,5723-01-01,5723-12-31
5724,5724-01-02,5724-12-31
5725,5725-01-01,5725-12-31
5726,5726-01-01,5726-12-31
5727,5727-01-01,5727-12-31
5728,5728-01-01,5728-12-31
5729,5729-01-01,5729-12-31
5730,5730-01-01,5730-12-31
5731,5731-01-01,5731-12-31
5732,5732-01-01,5732-12-31
5733,5733-01-01,5733-12-31
5734,5734-01-01,5734-12-31
5735,5735-01-01,5735-12-31
5736,5736-01-01,5736-12-31
5737,5737-01-01,5737-12-31
5738,5738-01-01,5738-12-31
5739,5739-01-01,5739-12-31
5740,5740-01-01,5740-12-31
5741,5741-01-01,5741-12-31
5742,5742-01-01,5742-12-31
5743,5743-01-01,5743-12-31
5744,5744-01-01,5744-12-31
5745,5745-01-01,5745-12-31
5746,5746-01-01,5746-12-31
5747,5747-01-01,5747-12-31
5748,5748-01-01,5748-12-31
5749,5749-01-01,5749-12-31
5750,5750-01-01,5750-12-31
5751,5751-01-01,5751-12-31
5752,5752-01-02,5752-12-31
5753,5753-01-01,5753-12-31
5754,5754-01-01,5754-12-31
5755,5755-01-01,5755-12-31
5756,5756-01-01,5756-12-31
5757,5757-01-01,5757-12-31
5758,5758-01-01,5758-12-31
5759,5759-01-01,5759-12-31
5760,5760-01-01,5760-12-31
5761,5761-01-01,5761-12-31
5762,5762-01-01,5762-12-31
5763,5763-01-01,5763-12-31
5764,5764-01-01,5764-12-31
5765,5765-01-01,5765-12-31
5766,5766-01-01,5766-12-31
5767,5767-01-01,5767-12-31
5768,5768-01-01,5768-12-31
5769,5769-01-01,5769-12-31
5770,5770-01-01,5770-12-31
5771,5771-01-01,5771-12-31
5772,5772-01-01,5772-12-31
5773,5773-01-01,5773-12-31
5774,5774-01-01,5774-12-31
5775,5775-01-01,5775-12-31
5776,5776-01-01,5776-12-31
5777,5777-01-01,5777-12-31
5778,5778-01-01,5778-12-31
5779,5779-01-01,5779-12-31
5780,5780-01-02,5780-12-31
5781,5781-01-01,5781-12-31
5782,5782-01-01,5782-12-31
5783,5783-01-01,5783-12-31
5784,5784-01-01,5784-12-31
5785,5785-01-01,5785-12-31
5786,5786-01-01,5786-12-31
5787,5787-01-01,5787-12-31
5788,5788-01-01,5788-12-31
5789,5789-01-01,5789-12-31
5790,5790-01-01,5790-12-31
5791,5791-01-01,5791-12-31
5792,5792-01-01,5792-12-31
5793,5793-01-01,5793-12-31
5794,5794-01-01,5794-12-31
5795,5795-01-01,5795-12-31
5796,5796-01-01,5796-12-31
5797,5797-01-01,5797-12-31
5798,5798-01-01,5798-12-31
5799,5799-01-01,5799-12-31
5800,5800-01-01,5800-12-31
5801,5801-01-01,5801-12-31
5802,5802-01-01,5802-12-31
5803,5803-01-01,5803-12-31
5804,5804-01-01,5804-12-31
5805,5805-01-01,5805-12-31
5806,5806-01-01,5806-12-31
5807,5807-01-01,5807-12-31
5808,5808-01-01,5808-12-31
5809,5809-01-01,5809-12-31
5810,5810-01-01,5810-12-31
5811,5811-01-01,5811-12-31
5812,5812-01-01,5812-12-31
5813,5813-01-01,5813-12-31
5814,5814-01-01,5814-12-31
5815,5815-01-01,5815-12-31
5816,5816-01-01,5816-12-31
5817,5817-01-01,5817-12-31
5818,5818-01-01,5818-12-31
5819,5819-01-01,5819-12-31
5820,5820-01-02,5820-12-31
5821,5821-01-01,5821-12-31
5822,5822-01-01,5822-12-31
5823,5823-01-01,5823-12-31
5824,5824-01-01,5824-12-31
5825,5825-01-01,5825-12-31
5826,5826-01-01,5826-12-31
5827,5827-01-01,5827-12-31
5828,5828-01-01,5828-12-31
5829,5829-01-01,5829-12-31
5830,5830-01-01,5830-12-31
5831,5831-01-01,5831-12-31
5832,5832-01-01,5832-12-31
5833,5833-01-01,5833-12-31
5834,5834-01-01,5834-12-31
5835,5835-01-01,5835-12-31
5836,5836-01-01,5836-12-31
5837,5837-01-01,5837-12-31
5838,5838-01-01,5838-12-31
5839,5839-01-01,5839-12-31
5840,5840-01-01,5840-12-31
5841,5841-01-01,5841-12-31
5842,5842-01-01,5842-12-31
5843,5843-01-01,5843-12-31
5844,5844-01-01,5844-12-31
5845,5845-01-01,5845-12-31
5846,5846-01-01,5846-12-31
5847,5847-01-01,5847-12-31
5848,5848-01-02,5848-12-31
5849,5849-01-01,5849-12-31
5850,5850-01-01,5850-12-31
5851,5851-01-01,5851-12-31
5852,5852-01-01,5852-12-31
5853,5853-01-01,5853-12-31
5854,5854-01-01,5854-12-31
5855,5855-01-01,5855-12-31
5856,5856-01-01,5856-12-31
5857,5857-01-01,5857-12-31
5858,5858-01-01,5858-12-31
5859,5859-01-01,5859-12-31
5860,5860-01-01,5860-12-31
5861,5861-01-01,5861-12-31
5862,5862-01-01,5862-12-31
5863,5863-01-01,5863-12-31
5864,5864-01-01,5864-12-31
5865,5865-01-01,5865-12-31
5866,5866-01-01,5866-12-31
5867,5867-01-01,5867-12-31
5868,5868-01-01,5868-12-31
5869,5869-01-01,5869-12-31
5870,5870-01-01,5870-12-31
5871,5871-01-01,5871-12-31
5872,5872-01-01,5872-12-31
5873,5873-01-01,5873-12-31
5874,5874-01-01,5874-12-31
5875,5875-01-01,5875-12-31
5876,5876-01-02,5876-12-31
5877,5877-01-01,5877-12-31
5878,5878-01-01,5878-12-31
5879,5879-01-01,5879-12-31
5880,5880-01-01,5880-12-31
5881,5881-01-01,5881-12-31
5882,5882-01-01,5882-12-31
5883,5883-01-01,5883-12-31
5884,5884-01-01,5884-12-31
5885,5885-01-01,5885-12-31
5886,5886-01-01,5886-12-31
5887,5887-01-01,5887-12-31
5888,5888-01-01,5888-12-31
5889,5889-01-01,5889-12-31
5890,5890-01-01,5890-12-31
5891,5891-01-01,5891-12-31
5892,5892-01-01,5892-12-31
5893,5893-01-01,5893-12-31
5894,5894-01-01,5894-12-31
5895,5895-01-01,5895-12-31
5896,5896-01-01,5896-12-31
5897,5897-01-01,5897-12-31
5898,5898-01-01,5898-12-31
5899,5899-01-01,5899-12-31
5900,5900-01-01,5900-12-31
5901,5901-01-01,5901-12-31
5902,5902-01-01,5902-12-31
5903,5903-01-01,5903-12-31
5904,5904-01-01,5904-12-31
5905,5905-01-01,5905-12-31
5906,5906-01-01,5906-12-31
5907,5907-01-01,5907-12-31
5908,5908-01-01,5908-12-31
5909,5909-01-01,5909-12-31
5910,5910-01-01,5910-12-31
5911,5911-01-01,5911-12-31
5912,5912-01-01,5912-12-31
5913,5913-01-01,5913-12-31
5914,5914-01-01,5914-12-31
5915,5915-01-01,5915-12-31
5916,5916-01-02,5916-12-31
5917,5917-01-01,5917-12-31
5918,5918-01-01,5918-12-31
5919,5919-01-01,5919-12-31
5920,5920-01-01,5920-12-31
5921,5921-01-01,5921-12-31
5922,5922-01-01,5922-12-31
5923,5923-01-01,5923-12-31
5924,5924-01-01,5924-12-31
5925,5925-01-01,5925-12-31
5926,5926-01-01,5926-12-31
5927,5927-01-01,5927-12-31
5928,5928-01-01,5928-12-31
5929,5929-01-01,5929-12-31
5930,5930-01-01,5930-12-31
5931,5931-01-01,5931-12-31
5932,5932-01-01,5932-12-31
5933,5933-01-01,5933-12-31
5934,5934-01-01,5934-12-31
5935,5935-01-01,5935-12-31
5936,5936-01-01,5936-12-31
5937,5937-01-01,5937-12-31
5938,5938-01-01,5938-12-31
5939,5939-01-01,5939-12-31
5940,5940-01-01,5940-12-31
5941,5941-01-01,5941-12-31
5942,5942-01-01,5942-12-31
5943,5943-01-01,5943-12-31
5944,5944-01-02,5944-12-31
5945,5945-01-01,5945-12-31
5946,5946-01-01,5946-12-31
5947,5947-01-01,5947-12-31
5948,5948-01-01,5948-12-31
5949,5949-01-01,5949-12-31
5950,5950-01-01,5950-12-31
5951,5951-01-01,5951-12-31
5952,5952-01-01,5952-12-31
5953,5953-01-01,5953-12-31
5954,5954-01-01,5954-12-31
5955,5955-01-01,5955-12-31
5956,5956-01-01,5956-12-31
5957,5957-01-01,5957-12-31
5958,5958-01-01,5958-12-31
5959,5959-01-01,5959-12-31
5960,5960-01-01,5960-12-31
5961,5961-01-01,5961-12-31
5962,5962-01-01,5962-12-31
5963,5963-01-01,5963-12-31
5964,5964-01-01,5964-12-31
5965,5965-01-01,5965-12-31
5966,5966-01-01,5966-12-31
5967,5967-01-01,5967-12-31
5968,5968-01-01,5968-12-31
5969,5969-01-01,5969-12-31
5970,5970-01-01,5970-12-31
5971,5971-01-01,5971-12-31
5972,5972-01-02,5972-12-31
5973,5973-01-01,5973-12-31
5974,5974-01-01,5974-12-31
5975,5975-01-01,5975-12-31
5976,5976-01-01,5976-12-31
5977,5977-01-01,5977-12-31
5978,5978-01-01,5978-12-31
5979,5979-01-01,5979-12-31
5980,5980-01-01,5980-12-31
5981,5981-01-01,5981-12-31
5982,5982-01-01,5982-12-31
5983,5983-01-01,5983-12-31
5984,5984-01-01,5984-12-31
5985,5985-01-01,5985-12-31
5986,5986-01-01,5986-12-31
5987,5987-01-01,5987-12-31
5988,5988-01-01,5988-12-31
5989,5989-01-01,5989-12-31
5990,5990-01-01,5990-12-31
5991,5991-01-01,5991-12-31
5992,5992-01-01,5992-12-31
5993,5993-01-01,5993-12-31
5994,5994-01-01,5994-12-31
5995,5995-01-01,5995-12-31
5996,5996-01-01,5996-12-31
5997,5997-01-01,5997-12-31
5998,5998-01-01,5998-12-31
5999,5999-01-01,5999-12-31
6000,6000-01-02,6000-12-31
6001,6001-01-01,6001-12-31
6002,6002-01-01,6002-12-31
6003,6003-01-01,6003-12-31
6004,6004-01-01,6004-12-31
6005,6005-01-01,6005-12-31
6006,6006-01-01,6006-12-31
6007,6007-01-01,6007-12-31
6008,6008-01-01,6008-12-31
6009,6009-01-01,6009-12-31
6010,6010-01-01,6010-12-31
6011,6011-01-01,6011-12-31
6012,6012-01-01,6012-12-31
6013,6013-01-01,6013-12-31
6014,6014-01-01,6014-12-31
6015,6015-01-01,6015-12-31
6016,6016-01-01,6016-12-31
6017,6017-01-01,6017-12-31
6018,6018-01-01,6018-12-31
6019,6019-01-01,6019-12-31
6020,6020-01-01,6020-12-31
6021,6021-01-01,6021-12-31
6022,6022-01-01,6022-12-31
6023,6023-01-01,6023-12-31
6024,6024-01-01,6024-12-31
6025,6025-01-01,6025-12-31
6026,6026-01-01,6026-12-31
6027,6027-01-01,6027-12-31
6028,6028-01-02,6028-12-31
6029,6029-01-01,6029-12-31
6030,6030-01-01,6030-12-31
6031,6031-01-01,6031-12-31
6032,6032-01-01,6032-12-31
6033,6033-01-01,6033-12-31
6034,6034-01-01,6034-12-31
6035,6035-01-01,6035-12-31
6036,6036-01-01,6036-12-31
6037,6037-01-01,6037-12-31
6038,6038-01-01,6038-12-31
6039,6039-01-01,6039-12-31
6040,6040-01-01,6040-12-31
6041,6041-01-01,6041-12-31
6042,6042-01-01,6042-12-31
6043,6043-01-01,6043-12-31
6044,6044-01-01,6044-12-31
6045,6045-01-01,6045-12-31
6046,6046-01-01,6046-12-31
6047,6047-01-01,6047-12-31
6048,6048-01-01,6048-12-31
6049,6049-01-01,6049-12-31
6050,6050-01-01,6050-12-31
6051,6051-01-01,6051-12-31
6052,6052-01-01,6052-12-31
6053,6053-01-01,6053-12-31
6054,6054-01-01,6054-12-31
6055,6055-01-01,6055-12-31
6056,6056-01-02,6056-12-31
6057,6057-01-01,6057-12-31
6058,6058-01-01,6058-12-31
6059,6059-01-01,6059-12-31
6060,6060-01-01,6060-12-31
6061,6061-01-01,6061-12-31
6062,6062-01-01,6062-12-31
6063,6063-01-01,6063-12-31
6064,6064-01-01,6064-12-31
6065,6065-01-01,6065-12-31
6066,6066-01-01,6066-12-31
6067,6067-01-01,6067-12-31
6068,6068-01-01,6068-12-31
6069,6069-01-01,6069-12-31
6070,6070-01-01,6070-12-31
6071,6071-01-01,6071-12-31
6072,6072-01-01,6072-12-31
6073,6073-01-01,6073-12-31
6074,6074-01-01,6074-12-31
6075,6075-01-01,6075-12-31
6076,6076-01-01,6076-12-31
6077,6077-01-01,6077-12-31
6078,6078-01-01,6078-12-31
6079,6079-01-01,6079-12-31
6080,6080-01-01,6080-12-31
6081,6081-01-01,6081-12-31
6082,6082-01-01,6082-12-31
6083,6083-01-01,6083-12-31
6084,6084-01-02,6084-12-31
6085,6085-01-01,6085-12-31
6086,6086-01-01,6086-12-31
6087,6087-01-01,6087-12-31
6088,6088-01-01,6088-12-31
6089,6089-01-01,6089-12-31
6090,6090-01-01,6090-12-31
6091,6091-01-01,6091-12-31
6092,6092-01-01,6092-12-31
6093,6093-01-01,6093-12-31
6094,6094-01-01,6094-12-31
6095,6095-01-01,6095-12-31
6096,6096-01-01,6096-12-31
6097,6097-01-01,6097-12-31
6098,6098-01-01,6098-12-31
6099,6099-01-01,6099-12-31
6100,6100-01-01,6100-12-31
6101,6101-01-01,6101-12-31
6102,6102-01-01,6102-12-31
6103,6103-01-01,6103-12-31
6104,6104-01-01,6104-12-31
6105,6105-01-01,6105-12-31
6106,6106-01-01,6106-12-31
6107,6107-01-01,6107-12-31
6108,6108-01-01,6108-12-31
6109,6109-01-01,6109-12-31
6110,6110-01-01,6110-12-31
6111,6111-01-01,6111-12-31
6112,6112-01-01,6112-12-31
6113,6113-01-01,6113-12-31
6114,6114-01-01,6114-12-31
6115,6115-01-01,6115-12-31
6116,6116-01-01,6116-12-31
6117,6117-01-01,6117-12-31
6118,6118-01-01,6118-12-31
6119,6119-01-01,6119-12-31
6120,6120-01-01,6120-12-31
6121,6121-01-01,6121-12-31
6122,6122-01-01,6122-12-31
6123,6123-01-01,6123-12-31
6124,6124-01-02,6124-12-31
6125,6125-01-01,6125-12-31
6126,6126-01-01,6126-12-31
6127,6127-01-01,6127-12-31
6128,6128-01-01,6128-12-31
6129,6129-01-01,6129-12-31
6130,6130-01-01,6130-12-31
6131,6131-01-01,6131-12-31
6132,6132-01-01,6132-12-31
6133,6133-01-01,6133-12-31
6134,6134-01-01,6134-12-31
6135,6135-01-01,6135-12-31
6136,6136-01-01,6136-12-31
6137,6137-01-01,6137-12-31
6138,6138-01-01,6138-12-31
6139,6139-01-01,6139-12-31
6140,6140-01-01,6140-12-31
6141,6141-01-01,6141-12-31
6142,6142-01-01,6142-12-31
6143,6143-01-01,6143-12-31
6144,6144-01-01,6144-12-31
6145,6145-01-01,6145-12-31
6146,6146-01-01,6146-12-31
6147,6147-01-01,6147-12-31
6148,6148-01-01,6148-12-31
6149,6149-01-01,6149-12-31
6150,6150-01-01,6150-12-31
6151,6151-01-01,6151-12-31
6152,6152-01-02,6152-12-31
6153,6153-01-01,6153-12-31
6154,6154-01-01,6154-12-31
6155,6155-01-01,6155-12-31
6156,6156-01-01,6156-12-31
6157,6157-01-01,6157-12-31
6158,6158-01-01,6158-12-31
6159,6159-01-01,6159-12-31
6160,6160-01-01,6160-12-31
6161,6161-01-01,6161-12-31
6162,6162-01-01,6162-12-31
6163,6163-01-01,6163-12-31
6164,6164-01-01,6164-12-31
6165,6165-01-01,6165-12-31
6166,6166-01-01,6166-12-31
6167,6167-01-01,6167-12-31
6168,6168-01-01,6168-12-31
6169,6169-01-01,6169-12-31
6170,6170-01-01,6170-12-31
6171,6171-01-01,6171-12-31
6172,6172-01-01,6172-12-31
6173,6173-01-01,6173-12-31
6174,6174-01-01,6174-12-31
6175,6175-01-01,6175-12-31
6176,6176-01-01,6176-12-31
6177,6177-01-01,6177-12-31
6178,6178-01-01,6178-12-31
6179,6179-01-01,6179-12-31
6180,6180-01-02,6180-12-31
6181,6181-01-01,6181-12-31
6182,6182-01-01,6182-12-31
6183,6183-01-01,6183-12-31
6184,6184-01-01,6184-12-31
6185,6185-01-01,6185-12-31
6186,6186-01-01,6186-12-31
6187,6187-01-01,6187-12-31
6188,6188-01-01,6188-12-31
6189,6189-01-01,6189-12-31
6190,6190-01-01,6190-12-31
6191,6191-01-01,6191-12-31
6192,6192-01-01,6192-12-31
6193,6193-01-01,6193-12-31
6194,6194-01-01,6194-12-31
6195,6195-01-01,6195-12-31
6196,6196-01-01,6196-12-31
6197,6197-01-01,6197-12-31
6198,6198-01-01,6198-12-31
6199,6199-01-01,6199-12-31
6200,6200-01-01,6200-12-31
6201,6201-01-01,6201-12-31
6202,6202-01-01,6202-12-31
6203,6203-01-01,6203-12-31
6204,6204-01-01,6204-12-31
6205,6205-01-01,6205-12-31
6206,6206-01-01,6206-12-31
6207,6207-01-01,6207-12-31
6208,6208-01-01,6208-12-31
6209,6209-01-01,6209-12-31
6210,6210-01-01,6210-12-31
6211,6211-01-01,6211-12-31
6212,6212-01-01,6212-12-31
6213,6213-01-01,6213-12-31
6214,6214-01-01,6214-12-31
6215,6215-01-01,6215-12-31
6216,6216-01-01,6216-12-31
6217,6217-01-01,6217-12-31
6218,6218-01-01,6218-12-31
6219,6219-01-01,6219-12-31
6220,6220-01-02,6220-12-31
6221,6221-01-01,6221-12-31
6222,6222-01-01,6222-12-31
6223,6223-01-01,6223-12-31
6224,6224-01-01,6224-12-31
6225,6225-01-01,6225-12-31
6226,6226-01-01,6226-12-31
6227,6227-01-01,6227-12-31
6228,6228-01-01,6228-12-31
6229,6229-01-01,6229-12-31
6230,6230-01-01,6230-12-31
6231,6231-01-01,6231-12-31
